timestamp,symbol,signal,price_at_signal,price_twd,confidence,rsi,sentiment,ctx_phase,ctx_season,ctx_mtf_score,ctx_fg_trend,ctx_dxy_trend,price_after_1h,price_after_4h,price_after_24h,pnl_1h_pct,pnl_4h_pct,pnl_24h_pct,verified
2026-02-13 08:00:00,AVAX/USDT,BUY,8.900000,279.46,0.62,64.3,9.0,RECOVERY,ALT_SEASON,1,FLAT,UNKNOWN,8.880000,,,-0.0022,,,true
2026-02-13 16:00:00,AVAX/USDT,BUY,9.190000,288.57,0.62,76.7,9.0,RECOVERY,MIXED,1,FLAT,UNKNOWN,9.170000,,,-0.0022,,,true
2026-02-13 20:00:00,AVAX/USDT,BUY,9.200000,288.88,0.62,85.5,9.0,RECOVERY,MIXED,1,FLAT,UNKNOWN,9.220000,,,0.0022,,,true
2026-02-14 08:00:00,AVAX/USDT,BUY,9.260000,290.76,0.62,61.1,9.0,BEAR,MIXED,1,RISING,UNKNOWN,9.260000,,,0.0000,,,true
2026-02-14 16:00:00,AVAX/USDT,BUY,9.430000,296.10,0.62,73.1,9.0,BEAR,MIXED,1,RISING,UNKNOWN,9.470000,,,0.0042,,,true
2026-02-15 04:00:00,AVAX/USDT,BUY,9.610000,301.75,0.62,74.0,8.0,BEAR,MIXED,1,FLAT,UNKNOWN,9.690000,,,0.0083,,,true
2026-02-18 20:00:00,AVAX/USDT,SELL,8.870000,278.52,0.62,33.9,8.0,BEAR,MIXED,-1,FALLING,UNKNOWN,8.850000,,,0.0023,,,true
2026-02-19 00:00:00,AVAX/USDT,SELL,8.840000,277.58,0.62,26.4,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,8.910000,,,-0.0079,,,true
2026-02-19 08:00:00,AVAX/USDT,SELL,8.830000,277.26,0.62,34.4,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,8.840000,,,-0.0011,,,true
2026-02-20 00:00:00,AVAX/USDT,BUY,8.940000,280.72,0.62,61.2,7.0,BEAR,MIXED,1,FLAT,UNKNOWN,8.940000,,,0.0000,,,true
2026-02-20 08:00:00,AVAX/USDT,BUY,9.220000,289.51,0.62,94.6,7.0,BEAR,MIXED,1,FLAT,UNKNOWN,9.280000,,,0.0065,,,true
2026-02-21 04:00:00,AVAX/USDT,BUY,9.170000,287.94,0.62,69.4,8.0,BEAR,MIXED,1,FLAT,UNKNOWN,9.200000,,,0.0033,,,true
2026-02-21 08:00:00,AVAX/USDT,BUY,9.210000,289.19,0.62,61.3,8.0,BEAR,MIXED,1,FLAT,UNKNOWN,9.240000,,,0.0033,,,true
2026-02-21 12:00:00,AVAX/USDT,BUY,9.290000,291.71,0.62,68.4,8.0,BEAR,MIXED,1,FLAT,UNKNOWN,9.350000,,,0.0065,,,true
2026-02-22 00:00:00,AVAX/USDT,SELL,9.070000,284.80,0.62,32.8,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,9.090000,,,-0.0022,,,true
2026-02-22 04:00:00,AVAX/USDT,SELL,9.040000,283.86,0.62,24.6,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,9.010000,,,0.0033,,,true
2026-02-22 08:00:00,AVAX/USDT,SELL,8.990000,282.29,0.62,18.4,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,9.000000,,,-0.0011,,,true
2026-02-22 12:00:00,AVAX/USDT,SELL,8.930000,280.40,0.62,22.0,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,8.910000,,,0.0022,,,true
2026-02-22 20:00:00,AVAX/USDT,SELL,8.800000,276.32,0.62,21.6,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,8.820000,,,-0.0023,,,true
2026-02-23 04:00:00,AVAX/USDT,SELL,8.360000,262.50,0.62,18.5,5.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,8.430000,,,-0.0084,,,true
2026-02-23 20:00:00,AVAX/USDT,SELL,8.350000,262.19,0.62,34.7,5.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,8.410000,,,-0.0072,,,true
2026-02-24 04:00:00,AVAX/USDT,SELL,8.280000,259.99,0.62,21.9,8.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,8.250000,,,0.0036,,,true
2026-02-25 04:00:00,AVAX/USDT,BUY,8.540000,268.16,0.62,65.7,11.0,BEAR,MIXED,1,RISING,UNKNOWN,8.480000,,,-0.0070,,,true
2026-02-25 08:00:00,AVAX/USDT,BUY,8.630000,270.98,0.62,64.2,11.0,BEAR,MIXED,1,RISING,UNKNOWN,8.740000,,,0.0127,,,true
2026-02-25 12:00:00,AVAX/USDT,BUY,9.300000,292.02,0.62,85.6,11.0,BEAR,MIXED,1,RISING,UNKNOWN,9.390000,,,0.0097,,,true
2026-02-25 16:00:00,AVAX/USDT,BUY,9.800000,307.72,0.62,88.2,11.0,BEAR,ALT_SEASON,1,RISING,UNKNOWN,9.660000,,,-0.0143,,,true
2026-02-26 16:00:00,AVAX/USDT,SELL,9.120000,286.37,0.62,28.0,11.0,BEAR,MIXED,-1,FLAT,UNKNOWN,9.130000,,,-0.0011,,,true
2026-02-27 12:00:00,AVAX/USDT,SELL,9.030000,283.54,0.62,24.1,13.0,BEAR,MIXED,-1,FLAT,UNKNOWN,9.010000,,,0.0022,,,true
2026-02-27 16:00:00,AVAX/USDT,SELL,8.910000,279.77,0.62,18.6,13.0,BEAR,MIXED,-1,FLAT,UNKNOWN,8.950000,,,-0.0045,,,true
2026-02-28 08:00:00,AVAX/USDT,SELL,8.490000,266.59,0.62,22.5,11.0,BEAR,MIXED,-1,FLAT,UNKNOWN,8.480000,,,0.0012,,,true
2026-02-28 20:00:00,AVAX/USDT,BUY,9.150000,287.31,0.62,75.6,11.0,BEAR,MIXED,1,FLAT,UNKNOWN,9.130000,,,-0.0022,,,true
2026-03-01 16:00:00,AVAX/USDT,SELL,9.020000,283.23,0.62,23.8,14.0,BEAR,MIXED,-1,FLAT,UNKNOWN,9.010000,,,0.0011,,,true
2026-03-01 20:00:00,AVAX/USDT,SELL,8.870000,278.52,0.62,26.2,14.0,BEAR,MIXED,-1,FLAT,UNKNOWN,8.950000,,,-0.0090,,,true
2026-03-02 16:00:00,AVAX/USDT,BUY,9.370000,294.22,0.62,68.6,10.0,BEAR,ALT_SEASON,1,FLAT,UNKNOWN,9.280000,,,-0.0096,,,true
2026-03-03 08:00:00,AVAX/USDT,SELL,9.000000,282.60,0.62,25.5,14.0,BEAR,ALT_SEASON,-1,FLAT,UNKNOWN,9.000000,,,-0.0000,,,true
2026-01-30 12:00:00,LINK/USDT,SELL,10.740000,337.24,0.62,30.5,16.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,10.670000,,,0.0065,,,true
2026-01-31 08:00:00,LINK/USDT,SELL,10.470000,328.76,0.62,17.6,20.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,10.510000,,,-0.0038,,,true
2026-01-31 12:00:00,LINK/USDT,SELL,10.440000,327.82,0.62,20.3,20.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,10.360000,,,0.0077,,,true
2026-01-31 16:00:00,LINK/USDT,SELL,9.950000,312.43,0.62,8.0,20.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,9.600000,,,0.0352,,,true
2026-02-01 16:00:00,LINK/USDT,SELL,9.490000,297.99,0.62,15.9,14.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,9.500000,,,-0.0011,,,true
2026-02-02 04:00:00,LINK/USDT,SELL,9.340000,293.28,0.62,33.0,14.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,9.200000,,,0.0150,,,true
2026-02-03 00:00:00,LINK/USDT,BUY,9.830000,308.66,0.62,68.4,17.0,RECOVERY,MIXED,1,FLAT,UNKNOWN,9.810000,,,-0.0020,,,true
2026-02-03 08:00:00,LINK/USDT,SELL,9.670000,303.64,0.62,38.6,17.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,9.600000,,,0.0072,,,true
2026-02-04 08:00:00,LINK/USDT,BUY,9.710000,304.89,0.62,70.1,14.0,RECOVERY,MIXED,1,FLAT,UNKNOWN,9.630000,,,-0.0082,,,true
2026-02-04 16:00:00,LINK/USDT,SELL,9.170000,287.94,0.62,25.3,14.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,9.190000,,,-0.0022,,,true
2026-02-05 00:00:00,LINK/USDT,SELL,9.240000,290.14,0.62,32.4,12.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,9.240000,,,-0.0000,,,true
2026-02-05 12:00:00,LINK/USDT,SELL,8.920000,280.09,0.62,32.4,12.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,8.860000,,,0.0067,,,true
2026-02-05 20:00:00,LINK/USDT,SELL,7.990000,250.89,0.62,18.8,12.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,7.970000,,,0.0025,,,true
2026-02-06 00:00:00,LINK/USDT,SELL,7.910000,248.37,0.62,14.8,9.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,8.170000,,,-0.0329,,,true
2026-02-06 08:00:00,LINK/USDT,SELL,8.040000,252.46,0.62,39.2,9.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,8.220000,,,-0.0224,,,true
2026-02-06 16:00:00,LINK/USDT,BUY,8.810000,276.63,0.62,77.7,9.0,RECOVERY,MIXED,1,FALLING,UNKNOWN,8.890000,,,0.0091,,,true
2026-02-06 20:00:00,LINK/USDT,BUY,8.860000,278.20,0.62,81.4,9.0,RECOVERY,MIXED,1,FALLING,UNKNOWN,8.860000,,,0.0000,,,true
2026-02-07 20:00:00,LINK/USDT,BUY,9.010000,282.91,0.62,61.7,6.0,RECOVERY,MIXED,1,FALLING,UNKNOWN,8.960000,,,-0.0055,,,true
2026-02-09 08:00:00,LINK/USDT,SELL,8.660000,271.92,0.62,34.7,14.0,RECOVERY,MIXED,-1,RISING,UNKNOWN,8.600000,,,0.0069,,,true
2026-02-10 12:00:00,LINK/USDT,SELL,8.500000,266.90,0.62,21.2,9.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,8.580000,,,-0.0094,,,true
2026-02-11 04:00:00,LINK/USDT,SELL,8.410000,264.07,0.62,38.0,11.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,8.370000,,,0.0048,,,true
2026-02-11 08:00:00,LINK/USDT,SELL,8.290000,260.31,0.62,25.0,11.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,8.260000,,,0.0036,,,true
2026-02-11 16:00:00,LINK/USDT,SELL,8.170000,256.54,0.62,21.5,11.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,8.230000,,,-0.0073,,,true
2026-02-12 00:00:00,LINK/USDT,BUY,8.390000,263.45,0.62,63.5,5.0,RECOVERY,MIXED,1,FALLING,UNKNOWN,8.390000,,,0.0000,,,true
2026-02-13 08:00:00,LINK/USDT,BUY,8.460000,265.64,0.62,66.1,9.0,RECOVERY,ALT_SEASON,1,FLAT,UNKNOWN,8.460000,,,0.0000,,,true
2026-02-13 16:00:00,LINK/USDT,BUY,8.860000,278.20,0.62,82.9,9.0,RECOVERY,MIXED,1,FLAT,UNKNOWN,8.820000,,,-0.0045,,,true
2026-02-14 08:00:00,LINK/USDT,BUY,8.970000,281.66,0.62,71.4,9.0,BEAR,MIXED,1,RISING,UNKNOWN,8.970000,,,0.0000,,,true
2026-02-14 16:00:00,LINK/USDT,BUY,9.070000,284.80,0.62,70.7,9.0,BEAR,MIXED,1,RISING,UNKNOWN,9.050000,,,-0.0022,,,true
2026-02-16 12:00:00,LINK/USDT,BUY,8.920000,280.09,0.62,60.3,12.0,BEAR,MIXED,1,FLAT,UNKNOWN,8.770000,,,-0.0168,,,true
2026-02-17 12:00:00,LINK/USDT,SELL,8.760000,275.06,0.62,33.3,10.0,BEAR,MIXED,-1,FLAT,UNKNOWN,8.860000,,,-0.0114,,,true
2026-02-18 20:00:00,LINK/USDT,SELL,8.560000,268.78,0.62,26.6,8.0,BEAR,MIXED,-1,FALLING,UNKNOWN,8.570000,,,-0.0012,,,true
2026-02-20 08:00:00,LINK/USDT,BUY,8.680000,272.55,0.62,72.7,7.0,BEAR,MIXED,1,FLAT,UNKNOWN,8.690000,,,0.0012,,,true
2026-02-20 16:00:00,LINK/USDT,BUY,8.920000,280.09,0.62,71.4,7.0,BEAR,MIXED,1,FLAT,UNKNOWN,8.850000,,,-0.0078,,,true
2026-02-22 04:00:00,LINK/USDT,SELL,8.840000,277.58,0.62,37.5,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,8.840000,,,-0.0000,,,true
2026-02-22 08:00:00,LINK/USDT,SELL,8.800000,276.32,0.62,27.5,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,8.810000,,,-0.0011,,,true
2026-02-22 12:00:00,LINK/USDT,SELL,8.760000,275.06,0.62,33.3,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,8.730000,,,0.0034,,,true
2026-02-22 16:00:00,LINK/USDT,SELL,8.700000,273.18,0.62,27.6,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,8.640000,,,0.0069,,,true
2026-02-22 20:00:00,LINK/USDT,SELL,8.610000,270.35,0.62,16.2,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,8.670000,,,-0.0070,,,true
2026-02-23 00:00:00,LINK/USDT,SELL,8.560000,268.78,0.62,23.5,5.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,8.210000,,,0.0409,,,true
2026-02-23 04:00:00,LINK/USDT,SELL,8.220000,258.11,0.62,18.7,5.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,8.230000,,,-0.0012,,,true
2026-02-24 04:00:00,LINK/USDT,SELL,8.180000,256.85,0.62,27.4,8.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,8.180000,,,-0.0000,,,true
2026-02-24 12:00:00,LINK/USDT,SELL,8.140000,255.60,0.62,31.8,8.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,8.100000,,,0.0049,,,true
2026-02-25 08:00:00,LINK/USDT,BUY,8.520000,267.53,0.62,66.7,11.0,BEAR,MIXED,1,RISING,UNKNOWN,8.580000,,,0.0070,,,true
2026-02-25 12:00:00,LINK/USDT,BUY,8.810000,276.63,0.62,78.6,11.0,BEAR,MIXED,1,RISING,UNKNOWN,8.890000,,,0.0091,,,true
2026-02-25 16:00:00,LINK/USDT,BUY,9.450000,296.73,0.62,84.7,11.0,BEAR,ALT_SEASON,1,RISING,UNKNOWN,9.480000,,,0.0032,,,true
2026-02-26 16:00:00,LINK/USDT,SELL,8.890000,279.15,0.62,30.3,11.0,BEAR,ALT_SEASON,-1,FLAT,UNKNOWN,8.880000,,,0.0011,,,true
2026-02-27 00:00:00,LINK/USDT,SELL,9.040000,283.86,0.62,39.1,13.0,BEAR,MIXED,-1,FLAT,UNKNOWN,9.080000,,,-0.0044,,,true
2026-02-27 12:00:00,LINK/USDT,SELL,8.820000,276.95,0.62,26.2,13.0,BEAR,MIXED,-1,FLAT,UNKNOWN,8.840000,,,-0.0023,,,true
2026-02-27 16:00:00,LINK/USDT,SELL,8.720000,273.81,0.62,24.0,13.0,BEAR,MIXED,-1,FLAT,UNKNOWN,8.750000,,,-0.0034,,,true
2026-02-28 08:00:00,LINK/USDT,SELL,8.270000,259.68,0.62,24.1,11.0,BEAR,MIXED,-1,FLAT,UNKNOWN,8.270000,,,-0.0000,,,true
2026-02-28 20:00:00,LINK/USDT,BUY,8.840000,277.58,0.62,78.6,11.0,BEAR,MIXED,1,FLAT,UNKNOWN,8.800000,,,-0.0045,,,true
2026-03-01 20:00:00,LINK/USDT,SELL,8.560000,268.78,0.62,23.7,14.0,BEAR,MIXED,-1,FLAT,UNKNOWN,8.620000,,,-0.0070,,,true
2026-03-02 16:00:00,LINK/USDT,BUY,9.140000,287.00,0.62,70.7,10.0,BEAR,ALT_SEASON,1,FLAT,UNKNOWN,9.070000,,,-0.0077,,,true
2026-03-03 08:00:00,LINK/USDT,SELL,8.650000,271.61,0.62,18.6,14.0,BEAR,ALT_SEASON,-1,FLAT,UNKNOWN,8.640000,,,0.0012,,,true
2026-01-31 08:00:00,LTC/USDT,SELL,63.040000,1979.46,0.62,16.7,20.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,63.220000,,,-0.0029,,,true
2026-01-31 12:00:00,LTC/USDT,SELL,62.740000,1970.04,0.62,8.4,20.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,62.330000,,,0.0065,,,true
2026-01-31 16:00:00,LTC/USDT,SELL,60.010000,1884.31,0.62,5.0,20.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,58.210000,,,0.0300,,,true
2026-02-01 16:00:00,LTC/USDT,SELL,58.380000,1833.13,0.62,31.1,14.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,58.670000,,,-0.0050,,,true
2026-02-02 04:00:00,LTC/USDT,SELL,57.980000,1820.57,0.62,38.1,14.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,57.200000,,,0.0135,,,true
2026-02-03 00:00:00,LTC/USDT,BUY,60.120000,1887.77,0.62,61.8,17.0,RECOVERY,MIXED,1,FLAT,UNKNOWN,59.960000,,,-0.0027,,,true
2026-02-04 08:00:00,LTC/USDT,BUY,60.830000,1910.06,0.62,72.4,14.0,RECOVERY,MIXED,1,FLAT,UNKNOWN,60.430000,,,-0.0066,,,true
2026-02-04 16:00:00,LTC/USDT,SELL,57.910000,1818.37,0.62,27.9,14.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,57.780000,,,0.0022,,,true
2026-02-05 12:00:00,LTC/USDT,SELL,55.940000,1756.52,0.62,26.3,12.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,55.730000,,,0.0038,,,true
2026-02-05 20:00:00,LTC/USDT,SELL,50.830000,1596.06,0.62,16.6,12.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,51.000000,,,-0.0033,,,true
2026-02-06 00:00:00,LTC/USDT,SELL,49.700000,1560.58,0.62,17.6,9.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,50.920000,,,-0.0245,,,true
2026-02-06 08:00:00,LTC/USDT,SELL,50.840000,1596.38,0.62,38.4,9.0,RECOVERY,MIXED,-1,FALLING,UNKNOWN,51.760000,,,-0.0181,,,true
2026-02-06 16:00:00,LTC/USDT,BUY,55.300000,1736.42,0.62,82.2,9.0,RECOVERY,MIXED,1,FALLING,UNKNOWN,55.610000,,,0.0056,,,true
2026-02-07 20:00:00,LTC/USDT,BUY,55.830000,1753.06,0.62,70.9,6.0,RECOVERY,MIXED,1,FALLING,UNKNOWN,55.510000,,,-0.0057,,,true
2026-02-08 04:00:00,LTC/USDT,BUY,55.400000,1739.56,0.62,68.6,7.0,RECOVERY,MIXED,1,FLAT,UNKNOWN,55.230000,,,-0.0031,,,true
2026-02-08 16:00:00,LTC/USDT,SELL,53.880000,1691.83,0.62,35.9,7.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,54.430000,,,-0.0102,,,true
2026-02-09 08:00:00,LTC/USDT,SELL,53.440000,1678.02,0.62,33.7,14.0,RECOVERY,MIXED,-1,RISING,UNKNOWN,53.260000,,,0.0034,,,true
2026-02-10 12:00:00,LTC/USDT,SELL,52.930000,1662.00,0.62,25.1,9.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,53.370000,,,-0.0083,,,true
2026-02-11 04:00:00,LTC/USDT,SELL,52.630000,1652.58,0.62,39.1,11.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,52.510000,,,0.0023,,,true
2026-02-11 08:00:00,LTC/USDT,SELL,51.990000,1632.49,0.62,26.1,11.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,52.090000,,,-0.0019,,,true
2026-02-12 00:00:00,LTC/USDT,BUY,52.710000,1655.09,0.62,60.8,5.0,RECOVERY,MIXED,1,FALLING,UNKNOWN,52.850000,,,0.0027,,,true
2026-02-13 08:00:00,LTC/USDT,BUY,53.360000,1675.50,0.62,67.9,9.0,RECOVERY,MIXED,1,FLAT,UNKNOWN,53.270000,,,-0.0017,,,true
2026-02-13 16:00:00,LTC/USDT,BUY,55.130000,1731.08,0.62,79.2,9.0,RECOVERY,MIXED,1,FLAT,UNKNOWN,54.820000,,,-0.0056,,,true
2026-02-13 20:00:00,LTC/USDT,BUY,55.370000,1738.62,0.62,86.7,9.0,RECOVERY,MIXED,1,FLAT,UNKNOWN,55.580000,,,0.0038,,,true
2026-02-14 08:00:00,LTC/USDT,BUY,55.650000,1747.41,0.62,62.8,9.0,BEAR,MIXED,1,RISING,UNKNOWN,55.640000,,,-0.0002,,,true
2026-02-14 16:00:00,LTC/USDT,BUY,56.470000,1773.16,0.62,68.3,9.0,BEAR,MIXED,1,RISING,UNKNOWN,55.970000,,,-0.0089,,,true
2026-02-15 12:00:00,LTC/USDT,SELL,54.800000,1720.72,0.62,33.3,8.0,BEAR,MIXED,-1,FLAT,UNKNOWN,54.440000,,,0.0066,,,true
2026-02-17 04:00:00,LTC/USDT,BUY,55.280000,1735.79,0.62,61.4,10.0,BEAR,MIXED,1,FLAT,UNKNOWN,55.080000,,,-0.0036,,,true
2026-02-18 00:00:00,LTC/USDT,SELL,53.880000,1691.83,0.62,36.9,8.0,BEAR,MIXED,-1,FALLING,UNKNOWN,53.880000,,,-0.0000,,,true
2026-02-18 20:00:00,LTC/USDT,SELL,53.130000,1668.28,0.62,30.4,8.0,BEAR,MIXED,-1,FALLING,UNKNOWN,53.160000,,,-0.0006,,,true
2026-02-19 08:00:00,LTC/USDT,SELL,52.810000,1658.23,0.62,37.9,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,52.820000,,,-0.0002,,,true
2026-02-19 12:00:00,LTC/USDT,SELL,52.370000,1644.42,0.62,32.9,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,51.920000,,,0.0086,,,true
2026-02-20 08:00:00,LTC/USDT,BUY,53.630000,1683.98,0.62,83.0,7.0,BEAR,MIXED,1,FLAT,UNKNOWN,54.060000,,,0.0080,,,true
2026-02-20 16:00:00,LTC/USDT,BUY,55.190000,1732.97,0.62,74.4,7.0,BEAR,MIXED,1,FLAT,UNKNOWN,55.240000,,,0.0009,,,true
2026-02-22 12:00:00,LTC/USDT,SELL,54.080000,1698.11,0.62,29.2,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,53.570000,,,0.0094,,,true
2026-02-22 20:00:00,LTC/USDT,SELL,53.100000,1667.34,0.62,25.3,9.0,BEAR,MIXED,-1,FLAT,UNKNOWN,53.380000,,,-0.0053,,,true
2026-02-23 00:00:00,LTC/USDT,SELL,53.010000,1664.51,0.62,24.0,5.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,51.030000,,,0.0374,,,true
2026-02-23 04:00:00,LTC/USDT,SELL,51.090000,1604.23,0.62,25.4,5.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,51.410000,,,-0.0063,,,true
2026-02-24 04:00:00,LTC/USDT,SELL,50.780000,1594.49,0.62,24.7,8.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,50.310000,,,0.0093,,,true
2026-02-24 12:00:00,LTC/USDT,SELL,50.660000,1590.72,0.62,36.1,8.0,RECOVERY,MIXED,-1,FLAT,UNKNOWN,50.630000,,,0.0006,,,true
2026-02-25 04:00:00,LTC/USDT,BUY,52.690000,1654.47,0.62,73.4,11.0,BEAR,MIXED,1,RISING,UNKNOWN,52.300000,,,-0.0074,,,true
2026-02-25 08:00:00,LTC/USDT,BUY,52.810000,1658.23,0.62,65.9,11.0,BEAR,MIXED,1,RISING,UNKNOWN,53.040000,,,0.0044,,,true
2026-02-25 12:00:00,LTC/USDT,BUY,54.440000,1709.42,0.62,82.2,11.0,BEAR,MIXED,1,RISING,UNKNOWN,55.130000,,,0.0127,,,true
2026-02-25 16:00:00,LTC/USDT,BUY,58.160000,1826.22,0.62,89.3,11.0,BEAR,ALT_SEASON,1,RISING,UNKNOWN,58.370000,,,0.0036,,,true
2026-02-26 16:00:00,LTC/USDT,SELL,54.540000,1712.56,0.62,25.7,11.0,BEAR,ALT_SEASON,-1,FLAT,UNKNOWN,54.640000,,,-0.0018,,,true
2026-02-27 16:00:00,LTC/USDT,SELL,54.250000,1703.45,0.62,26.2,13.0,BEAR,MIXED,-1,FLAT,UNKNOWN,54.400000,,,-0.0028,,,true
2026-02-27 20:00:00,LTC/USDT,SELL,54.100000,1698.74,0.62,20.5,13.0,BEAR,MIXED,-1,FLAT,UNKNOWN,54.060000,,,0.0007,,,true
2026-02-28 08:00:00,LTC/USDT,SELL,51.810000,1626.83,0.62,25.4,11.0,BEAR,MIXED,-1,FLAT,UNKNOWN,51.770000,,,0.0008,,,true
2026-03-01 04:00:00,LTC/USDT,BUY,54.910000,1724.17,0.62,74.6,14.0,BEAR,MIXED,1,FLAT,UNKNOWN,54.840000,,,-0.0013,,,true
2026-03-01 16:00:00,LTC/USDT,SELL,53.680000,1685.55,0.62,26.5,14.0,BEAR,MIXED,-1,FLAT,UNKNOWN,53.450000,,,0.0043,,,true
2026-03-01 20:00:00,LTC/USDT,SELL,52.640000,1652.90,0.62,27.0,14.0,BEAR,MIXED,-1,FLAT,UNKNOWN,53.040000,,,-0.0076,,,true
2026-03-02 16:00:00,LTC/USDT,BUY,55.050000,1728.57,0.62,66.5,10.0,BEAR,ALT_SEASON,1,FLAT,UNKNOWN,54.640000,,,-0.0074,,,true
2026-03-03 08:00:00,LTC/USDT,SELL,53.540000,1681.16,0.62,29.0,14.0,BEAR,MIXED,-1,FLAT,UNKNOWN,53.160000,,,0.0071,,,true
